Time Pressure difference Time.1 Pressure.1 difference.1
(hr) (psi) (hr) (psi)
0.000200000000006639311 0.12880403500843743 0.000200000000006639311 0.10324324496362271
0.000399999999999067768 0.24085817924839012 0.000399999999999067768 0.22007760436899473
0.000600000000019917934 0.34394692876183519 0.000600000000019917934 0.30211961147232602
0.000799999999998135536 0.44063159901043697 0.000799999999998135536 0.37825976289776131
0.001007140329448930061 0.53550113049060832 0.001007140329448930061 0.45201180501406024
0.001267914553963578328 0.64878856991552014 0.001267914553963578328 0.53853406589806019
0.001596209851982166583 0.78350199780079344 0.001596209851982166583 0.63889392320903815
0.002009509145210586212 0.94300526519327577 0.002009509145210586212 0.75467831381512696
0.002529822128153114136 1.13103702667080785 0.002529822128153114136 0.88755855349176105
0.003184857364431081805 1.35173046134161590 0.003184857364431081805 1.03929737515054055
0.004009497869020606231 1.60963550347868400 0.004009497869020606231 1.21176490520894964
0.005047658755856332391 1.90974585950862097 0.005047658755856332391 1.40696472354730262
0.006354625877790454069 2.25753315322221138 0.006354625877790454069 1.62706892349542520
0.007999999999995566213 2.65898996691172407 0.007999999999995566213 1.87445950104949710
0.010071403294347192059 3.12068287580577985 0.010071403294347192059 2.15177753414845352
0.012679145539706837553 3.64981789620687991 0.012679145539706837553 2.46199357854096990
0.015962098519764822413 4.25432559831213286 0.015962098519764822413 2.80851647763696821
0.020095091452077440408 4.94297618057272103 0.020095091452077440408 3.19531880169878990
0.025298221281346400247 5.72552166448126876 0.025298221281346400247 3.62696441090915345
0.031848573644282396344 6.61282270328441335 0.031848573644282396344 4.10834717874618605
0.040094978690177640601 7.61686915348919769 0.040094978690177640601 4.64400449133510485
0.050476587558421215363 8.75058904714255270 0.050476587558421215363 5.23708191081076091
0.063546258777947173257 10.02739026327495608 0.063546258777947173257 5.88835584754840813
0.079999999999998294697 11.46051682705041763 0.079999999999998294697 6.59581113552192733
0.100714032943528764008 13.06239278937666981 0.100714032943528764008 7.35486197589003066
0.126791455396883634421 14.84407611293059226 0.126791455396883634421 8.15955874615807630
0.159620985197506115583 16.81515253010860889 0.159620985197506115583 9.00461040793814504
0.200950914520774404082 18.98411239111409898 0.200950914520774404082 9.88565805130517106
0.252982212813464002465 21.35836022908800302 0.252982212813464002465 10.80133417998925793
0.318485736442795541734 23.94552306123874530 0.318485736442795541734 11.75616057431932404
0.400949786901833249431 26.75476912010309150 0.400949786901833249431 12.75385732040065712
0.504765875584169521062 29.79501506093133756 0.504765875584169521062 13.80526468038147136
0.635462587779429100010 33.07983190746863755 0.635462587779429100010 14.92280564073591087
0.800000000000011368684 36.62306470752780285 0.800000000000011368684 16.12383017265736029
1.007140329435344483500 40.44516533262512326 1.007140329435344483500 17.42628495966431856
1.267914553968893187630 44.56674807758570012 1.267914553968893187630 18.84271217720267799
1.596209851975103788391 49.01201126109393158 1.596209851975103788391 20.38259127021630590
2.009509145207672986544 53.80324073494869452 2.009509145207672986544 22.03527629574683999
2.529822128134725289783 58.95631276175076607 2.529822128134725289783 23.76968371439221173
3.184857364427998049905 64.47501809106000792 3.184857364427998049905 25.53253190287322383
4.009497869018190385759 70.34583281963925572 4.009497869018190385759 27.25344819814823083
5.009497869018204596614 76.32595458959930568 5.009497869018204596614 28.80396167294388476
6.009497869018190385759 81.39901836177270411 6.009497869018190385759 29.94277262360997582
7.009497869018190385759 85.79202049540923269 7.009497869018190385759 30.77886483141196194
8.009497869018204596614 89.65146007791716443 8.009497869018204596614 31.38225818082279517
9.009497869018190385759 93.08027408315881246 9.009497869018190385759 31.79973145766450315
10.009497869018190385759 96.15505702121947706 10.009497869018190385759 32.07053026909307647
11.009497869018204596614 98.93214953592243432 11.009497869018204596614 32.26227236824994549
12.009497869018190385759 101.45583823362682097 12.009497869018190385759 32.36262363557943900
13.009497869018190385759 103.76104484935592609 13.009497869018190385759 32.38917014944163952
14.009497869018204596614 105.87602960764532156 14.009497869018204596614 32.35492377526535535
15.009497869018190385759 107.82404756584497818 15.009497869018190385759 32.26149305470559625
16.009497869018190385759 109.62455013906772194 16.009497869018190385759 32.11232663254513398
17.009497869018190385759 111.29197442934433582 17.009497869018190385759 31.88504565079160002
18.009497869018204596614 112.83952433145404370 18.009497869018204596614 31.62205113927353750
19.009497869018190385759 114.27816082153252353 19.009497869018190385759 31.27650915127734166
20.009497869018190385759 115.61686520544334655 20.009497869018190385759 30.93645529034323971
21.009497869018204596614 116.86359564388712329 21.009497869018204596614 30.57340975591606380
22.009497869018190385759 118.02713444417815936 22.009497869018190385759 30.19287335935441874
23.009497869018190385759 119.11652386811957172 23.009497869018190385759 29.78547758674482893
24.009497869018204596614 120.13783820061864560 24.009497869018204596614 29.37685982909708926
25.009497869018190385759 121.09657318806893045 25.009497869018190385759 28.94613717178158652
26.009497869018190385759 121.99770838313469312 26.009497869018190385759 28.45083295396368328
27.009497869018204596614 122.84531352464398424 27.009497869018204596614 27.94451310573654368
28.009497869018190385759 123.64056197796116976 28.009497869018190385759 27.41766590453302399
29.009497869018190385759 124.38545324782009516 29.009497869018190385759 26.88378304638300520
30.009497869018190385759 125.08394211003542296 30.009497869018190385759 26.34876992069296620
31.009497869018190385759 125.73769651318750107 31.009497869018190385759 25.79923384770129857
32.009497869018190385759 126.35240875941556737 32.009497869018190385759 25.24745981255240324
33.009497869018190385759 126.93264565479995554 33.009497869018190385759 24.70493240519396494
34.009497869018190385759 127.48069213692430424 34.009497869018190385759 24.15789487259831958
35.009497869018190385759 127.99800015769677941 35.009497869018190385759 23.58891121689108417
36.009497869018190385759 128.48653092274031451 36.009497869018190385759 23.05948639297581337
37.009497869018190385759 128.94742002767469558 37.009497869018190385759 22.53370821532366364
38.009497869018190385759 129.38171977884803709 38.009497869018190385759 22.00333966702352839
39.009497869018190385759 129.79039649246908539 39.009497869018190385759 21.46221426232837715
40.009497869018190385759 130.17580496285856384 40.009497869018190385759 20.89971507430199793
41.009497869018190385759 130.53943780355794502 41.009497869018190385759 20.37984638815392202
42.009497869018190385759 130.88266026737221637 42.009497869018190385759 19.84661773115146843
43.009497869018190385759 131.20680559532979714 43.009497869018190385759 19.33101699284457808
44.009497869018190385759 131.51305372747799538 44.009497869018190385759 18.81142177058889331
46.009497869018190385759 132.07605245929212856 46.009497869018190385759 17.80913415171128023
48.009497869018190385759 132.57925959199917543 48.009497869018190385759 16.85106539095546196
50.009497869018218807469 133.02914149017192358 50.009497869018218807469 15.92355143560054564
52.009497869018190385759 133.43189018200502005 52.009497869018190385759 15.03134951748250714
54.009497869018190385759 133.79258465714647741 54.009497869018190385759 14.18167108484363048
56.009497869018190385759 134.11592486848698513 56.009497869018190385759 13.36720569281536086
58.009497869018190385759 134.40587445077824214 58.009497869018190385759 12.59144170392424655
60.009497869018190385759 134.66618208384241484 60.009497869018190385759 11.85340271075165930
62.009497869018190385759 134.89985552668449031 62.009497869018190385759 11.15026278484689115
64.009497869018190385759 135.10998069810614197 64.009497869018190385759 10.48187132731774973
66.009497869018218807469 135.29886332977815755 66.009497869018218807469 9.85435522602931790
68.009497869018190385759 135.46878086959875986 68.009497869018190385759 9.26115012683774808
70.009497869018190385759 135.62173763581776598 70.009497869018190385759 8.69218141324060412
72.009497869018190385759 135.75937546644206577 72.009497869018190385759 8.16269522148967752
74.009497869018218807469 135.88339157930616352 74.009497869018218807469 7.65815506977193294
76.009497869018190385759 135.99517078987264540 76.009497869018190385759 7.18103625570750825
78.009497869018190385759 136.09593584613395478 78.009497869018190385759 6.72902214754252448
80.009497869018218807469 136.18682374841333171 80.009497869018218807469 6.30476797377343079
82.009497869018190385759 136.26878492439320212 82.009497869018190385759 5.90173389163668816
84.009497869018190385759 136.34267204427726483 84.009497869018190385759 5.50869360088015458
86.009497869018218807469 136.40935233903266521 86.009497869018218807469 5.14879287464363511
88.009497869018190385759 136.46952851915426663 88.009497869018190385759 4.79800617629492088
91.009497869018190385759 136.54895846750176247 91.009497869018190385759 4.31268201460587797
94.009497869018190385759 136.61714087516460836 94.009497869018190385759 3.86126757908318652
97.009497869018190385759 136.67552487322313937 97.009497869018190385759 3.45340125774195306
99.504748934509137825444 136.71765234303259717 99.504748934509137825444 2.93501001241507087
nan nan nan nan

