Time Pressure difference Time.1 Pressure.1 difference.1
(hr) (psi) (hr) (psi)
0.000200000000006639311 0.18025292473002527 0.000200000000006639311 0.14394865182718877
0.000399999999999067768 0.35987004535159806 0.000399999999999067768 0.37431830195621230
0.000600000000005707079 0.53896187058012457 0.000600000000005707079 0.54651815478594390
0.000799999999998135536 0.71757949917179542 0.000799999999998135536 0.72115427669543397
0.001007140329434719206 0.90210816188371501 0.001007140329434719206 0.90378170495329624
0.001267914553963578328 1.13378201670100931 0.001267914553963578328 1.13436129553485454
0.001596209851982166583 1.42449398851289866 0.001596209851982166583 1.42294553959843340
0.002009509145210586212 1.78906182926341439 0.002009509145210586212 1.78372160526762391
0.002529822128138903281 2.24591106259496742 0.002529822128138903281 2.23414534011272581
0.003184857364445292660 2.81789684845950950 0.003184857364445292660 2.79559582455625844
0.004009497869020606231 3.53328809621213402 0.004009497869020606231 3.49410880293849324
0.005047658755842121536 4.42692667850289379 0.005047658755842121536 4.36117015006311615
0.006354625877804664924 5.54157632149377477 0.006354625877804664924 5.43453113509788288
0.008000000000009777068 6.92945630325651241 0.008000000000009777068 6.75897432915047602
0.010071403294347192059 8.65394160495345410 0.010071403294347192059 8.38692038741163337
0.012679145539692626699 10.79137386085509220 0.012679145539692626699 10.37868203128155997
0.015962098519750611558 13.43287523254695692 0.015962098519750611558 12.80211878720838037
0.020095091452091651263 16.68599561450115232 0.020095091452091651263 15.73134739168075313
0.025298221281346400247 20.67592579254002416 0.025298221281346400247 19.24401286099415032
0.031848573644282396344 25.54587829753053896 0.031848573644282396344 23.41651927608737083
0.040094978690191851456 31.45609105396077965 0.040094978690191851456 28.31650177986991679
0.050476587558421215363 38.58072401866105139 0.050476587558421215363 33.99241253887684877
0.063546258777947173257 47.10204493062902031 0.063546258777947173257 40.45878937613289139
0.079999999999998294697 57.20051620832420980 0.079999999999998294697 47.67841745732501124
0.100714032943542974863 69.04073874996210236 0.100714032943542974863 55.54371635089691495
0.126791455396897845276 82.75294371054337716 0.126791455396897845276 63.85659665627564152
0.159620985197506115583 98.40965045321554783 0.159620985197506115583 72.31973558603820607
0.200950914520774404082 116.00315244383753566 0.200950914520774404082 80.53884829168313786
0.252982212813464002465 135.42327231257672793 0.252982212813464002465 88.05158641192427638
0.318485736442795541734 156.44823984515247162 0.318485736442795541734 94.38210895823291935
0.400949786901819038576 178.74769252019984833 0.400949786901819038576 99.11901703803202679
0.504765875584169521062 201.90953602973587522 0.504765875584169521062 102.00373246363675150
0.635462587779443310865 225.48365822099273714 0.635462587779443310865 102.99364754206440864
0.799999999999997157829 249.03774079607845238 0.799999999999997157829 102.28181996752289251
1.007140329435330272645 272.20973718171666178 1.007140329435330272645 100.25957597744417171
1.267914553968893187630 294.74599708786291785 1.267914553968893187630 97.42971909260215568
1.596209851975103788391 316.51326586705556565 1.596209851975103788391 94.29772790047984188
2.009509145207687197399 337.48627384990805922 2.009509145207687197399 91.28786232020196678
2.529822128134711078928 357.72076286840660941 2.529822128134711078928 88.69100849291027089
3.184857364427983839050 377.31693483093494024 3.184857364427983839050 86.65425783132465654
4.009497869018190385759 396.38766112009187736 4.009497869018190385759 85.20357708007578879
5.009497869018190385759 414.42507210958171981 5.009497869018190385759 84.29661769077745248
6.009497869018190385759 428.92025311274846899 6.009497869018190385759 83.86114760463627249
7.009497869018204596614 441.02238444107689475 7.009497869018204596614 83.66183992216694776
8.009497869018190385759 451.39415122043254769 8.009497869018190385759 83.61166085701967177
9.009497869018204596614 460.46148163086758132 9.009497869018204596614 83.62708722878596745
10.009497869018190385759 468.49606244898660634 10.009497869018190385759 83.64806159468292890
11.009497869018190385759 475.70883710749427564 11.009497869018190385759 83.65426287985700071
12.009497869018190385759 482.23241266592640386 12.009497869018190385759 83.71870864996776618
13.009497869018190385759 488.18056636478115706 13.009497869018190385759 83.74753587815177980
14.009497869018204596614 493.65057383916098388 14.009497869018204596614 83.76162044704315690
15.009497869018190385759 498.69617063568449566 15.009497869018190385759 83.81453401669914172
16.009497869018190385759 503.37299208074057333 16.009497869018190385759 83.81485562316842675
17.009497869018190385759 507.73529368249171512 17.009497869018190385759 83.75311589487550634
18.009497869018190385759 511.81041253554121795 18.009497869018190385759 83.77514573556553046
19.009497869018204596614 515.62373572330727711 19.009497869018204596614 83.77200837527632871
20.009497869018190385759 519.20897571123339276 20.009497869018190385759 83.77336186338099822
21.009497869018204596614 522.60248603279580948 21.009497869018204596614 83.72642304628330123
22.009497869018190385759 525.81294393046721325 22.009497869018190385759 83.70482056512840074
23.009497869018190385759 528.85303086143335349 23.009497869018190385759 83.82298911917354189
24.009497869018190385759 531.73193087079243924 24.009497869018190385759 83.83757347868899501
25.009497869018190385759 534.47028132045238635 25.009497869018190385759 83.83533622144886976
26.009497869018204596614 537.09252428686397707 26.009497869018204596614 83.87699506062898536
27.009497869018190385759 539.60143044870676476 27.009497869018190385759 83.85144754347516027
28.009497869018190385759 541.99892813414760440 28.009497869018190385759 83.88125896434338813
29.009497869018190385759 544.29226049595570203 29.009497869018190385759 83.97795616221135617
30.009497869018190385759 546.48466976008194251 30.009497869018190385759 83.98325938789167822
31.009497869018190385759 548.58736031229545915 31.009497869018190385759 83.95254208168904597
32.009497869018190385759 550.61214278532804656 32.009497869018190385759 83.91434311813837610
33.009497869018190385759 552.56464557955325745 33.009497869018190385759 83.88053136648871089
34.009497869018190385759 554.44501880856012122 34.009497869018190385759 83.81444321100836703
35.009497869018190385759 556.25474413083043146 35.009497869018190385759 83.79860235196090912
36.009497869018190385759 557.99854511662806544 36.009497869018190385759 83.79628344676179097
37.009497869018190385759 559.67910614878110209 37.009497869018190385759 83.76495710309485787
38.009497869018190385759 561.29837516075747317 38.009497869018190385759 83.69076388897924801
39.009497869018190385759 562.86298874783722113 39.009497869018190385759 83.57397477843403522
40.009497869018190385759 564.37827397162038778 40.009497869018190385759 83.41144146448078800
41.009497869018190385759 565.84854410164791716 41.009497869018190385759 83.31803849304112930
42.009497869018190385759 567.27254221344571761 42.009497869018190385759 83.14207071345482802
43.009497869018190385759 568.65127003285829232 43.009497869018190385759 83.02452569597562615
44.009497869018218807469 569.98504119875588003 44.009497869018218807469 82.91988633222733540
46.009497869018190385759 572.52909789639454630 46.009497869018190385759 82.63579280795052284
48.009497869018190385759 574.90883479855131100 48.009497869018190385759 82.34545452252839937
