Time Pressure difference Time.1 Pressure.1 difference.1
(hr) (psi) (hr) (psi)
0.000200000000020850166 0.18439260487742370 0.000200000000020850166 0.14720928538386188
0.000399999999999067768 0.36826588523067100 0.000399999999999067768 0.38333838496534117
0.000600000000019917934 0.55169803513444815 0.000600000000019917934 0.55993315431301149
0.000799999999998135536 0.73472811424558149 0.000799999999998135536 0.73916654607608001
0.001007140329434719206 0.92389706398179150 0.001007140329434719206 0.92674741543230210
0.001267914553977789183 1.16150662183107745 0.001267914553977789183 1.16377851167289226
0.001596209851982166583 1.45982984107770042 0.001596209851982166583 1.46072502623334000
0.002009509145224797066 1.83418424274629799 0.002009509145224797066 1.83238002564959257
0.002529822128153114136 2.30365447840569360 0.002529822128153114136 2.29701304918344951
0.003184857364431081805 2.89197015126353518 0.003184857364431081805 2.87709913695044284
0.004009497869034817086 3.62856393262155752 0.004009497869034817086 3.60015851824179522
0.005047658755856332391 4.54983564499508120 0.005047658755856332391 4.49969856099718424
0.006354625877790454069 5.70064350064551384 0.006354625877790454069 5.61623943956309812
0.008000000000009777068 7.13603950514767593 0.008000000000009777068 6.99837806764669690
0.010071403294361402914 8.92324910126654558 0.010071403294361402914 8.70379366413015632
0.012679145539692626699 11.14386729737813475 0.012679145539692626699 10.80005496407286358
0.015962098519750611558 13.89620650616696018 0.015962098519750611558 13.36504185300984204
0.020095091452091651263 17.29768157880526758 0.020095091452091651263 16.48658871358677658
0.025298221281360611101 21.48698568131141329 0.025298221281360611101 20.26098044462235492
0.031848573644296607199 26.62577157962836338 0.031848573644296607199 24.78975240522165890
0.040094978690191851456 32.89933807993008941 0.040094978690191851456 30.17397131829495294
0.050476587558435426217 40.51565586836152022 0.050476587558435426217 36.50533292946494868
0.063546258777947173257 49.70192533158930104 0.063546258777947173257 43.85334916737187427
0.080000000000012505552 60.69766493760723591 0.080000000000012505552 52.24832234903249173
0.100714032943542974863 73.74338397027550229 0.100714032943542974863 61.65958166047830957
0.126791455396883634421 89.06360001420627270 0.126791455396883634421 71.97320167505961308
0.159620985197506115583 106.84520385212741189 0.159620985197506115583 82.96839537715835888
0.200950914520774404082 127.20957531957165543 0.200950914520774404082 94.30609682426542406
0.252982212813464002465 150.18568632412151942 0.252982212813464002465 105.53091482658103928
0.318485736442809752589 175.68316361158417749 0.318485736442809752589 116.09889994100585398
0.400949786901833249431 203.47827538857265495 0.400949786901833249431 125.44310232493690194
0.504765875584169521062 233.21730954772186806 0.504765875584169521062 133.05443775663479755
0.635462587779443310865 264.43992295503255718 0.635462587779443310865 138.58123208742341603
0.800000000000011368684 296.62835991715019190 0.800000000000011368684 141.91102272427369257
1.007140329435344483500 329.26827068880743354 1.007140329435344483500 143.19502660241235503
1.267914553968907398485 361.90875717596242112 1.267914553968907398485 142.82684204646230341
1.596209851975117999245 394.21262371291356885 1.596209851975117999245 141.35163319968719975
2.009509145207687197399 425.97377895353599797 2.009509145207687197399 139.35080518101545977
2.529822128134725289783 457.11351104843259918 2.529822128134725289783 137.36473471622733200
3.184857364427983839050 487.66128930100683192 3.184857364427983839050 135.79023742957446075
4.009497869018204596614 517.70361776677702892 4.009497869018204596614 134.85966056655630041
5.009497869018190385759 546.38424145758881423 5.009497869018190385759 134.65373715739275440
6.009497869018190385759 569.62506041312326488 6.009497869018190385759 134.99235302126803049
7.009497869018204596614 589.17076438803269411 7.009497869018204596614 135.61062850792583845
8.009497869018190385759 606.03513176294052300 8.009497869018190385759 136.35186868317836684
9.009497869018204596614 620.85985172008236077 9.009497869018204596614 137.14786326466744981
10.009497869018190385759 634.07755779938509022 10.009497869018190385759 137.95026126796062726
11.009497869018190385759 645.99440973319417481 11.009497869018190385759 138.69794331163524248
12.009497869018204596614 656.83526211021592189 12.009497869018204596614 139.41663662074938657
13.009497869018190385759 666.76963788608134109 13.009497869018190385759 140.10139215738146845
14.009497869018204596614 675.93091446405639999 14.009497869018204596614 140.75046329532895584
15.009497869018190385759 684.42407683206181446 15.009497869018190385759 141.36883581316490677
16.009497869018190385759 692.33416161143827594 16.009497869018190385759 141.95252221519660907
