Time Pressure difference Time.1 Pressure.1 difference.1
(hr) (psi) (hr) (psi)
0.000200000000020850166 0.64408931031956873 0.000200000000020850166 0.51865110942436521
0.000399999999999067768 1.23566508604017322 0.000399999999999067768 1.18828069187172458
0.000600000000019917934 1.79688051731101228 0.000600000000019917934 1.66942186292603134
0.000799999999998135536 2.33537047320679747 0.000799999999998135536 2.13072846322388010
0.001007140329434719206 2.87369700573080689 0.001007140329434719206 2.58984868326985085
0.001267914553977789183 3.52802747911451320 0.001267914553977789183 3.14216236551646677
0.001596209851982166583 4.32069733531379452 0.001596209851982166583 3.79907696324403421
0.002009509145224797066 5.27753829630927029 0.002009509145224797066 4.57650582872456546
0.002529822128153114136 6.42821252837457902 0.002529822128153114136 5.49178653949187723
0.003184857364431081805 7.80653358232098604 0.003184857364431081805 6.56361214341952071
0.004009497869034817086 9.45076854818627687 0.004009497869034817086 7.81194674830199887
0.005047658755856332391 11.40391962860884512 0.005047658755856332391 9.25794581233563996
0.006354625877790454069 13.71398888577758690 0.006354625877790454069 10.92390873370824700
0.008000000000009777068 16.43423699158636708 0.008000000000009777068 12.83329672486010153
0.010071403294361402914 19.62345480913265305 0.010071403294361402914 15.01085067806810969
0.012679145539692626699 23.34627445579611305 0.012679145539692626699 17.48283820206260586
0.015962098519750611558 27.67355188158831325 0.015962098519750611558 20.27743974499599844
0.020095091452091651263 32.68285185407249571 0.020095091452091651263 23.42525078597130772
0.025298221281360611101 38.45905632781068562 0.025298221281360611101 26.95986590226181789
0.031848573644296607199 45.09511070356555962 0.031848573644296607199 30.91859631926353913
0.040094978690191851456 52.69295181014460638 0.040094978690191851456 35.34354630102541250
0.050476587558435426217 61.36473456436718976 0.050476587558435426217 40.28323487330097663
0.063546258777947173257 71.23448508570541549 0.063546258777947173257 45.79421610494601680
0.080000000000012505552 82.44004281142896673 0.080000000000012505552 51.94077725216270380
0.100714032943542974863 95.13453191142676246 0.100714032943542974863 58.79001976183219824
0.126791455396883634421 109.48598085150044312 0.126791455396883634421 66.40087169303254200
0.159620985197506115583 125.67366042090009159 0.159620985197506115583 74.80929709193846122
0.200950914520774404082 143.88080125633186412 0.200950914520774404082 84.01559322357341841
0.252982212813464002465 164.28497127053111626 0.252982212813464002465 93.98119069060480513
0.318485736442809752589 187.04917986001080976 0.318485736442809752589 104.63265986766046467
0.400949786901833249431 212.31392511549725555 0.400949786901833249431 115.88708794306124616
0.504765875584169521062 240.19972304564007004 0.504765875584169521062 127.66694597483368057
0.635462587779443310865 270.80567570996043969 0.635462587779443310865 139.91875306728459805
0.800000000000011368684 304.22010998946677773 0.800000000000011368684 152.63804310210363724
1.007140329435344483500 340.52996011467479320 1.007140329435344483500 165.90041628546339325
1.267914553968907398485 379.84461661871989691 1.267914553968907398485 179.74055722910398458
1.596209851975117999245 422.24906329805190808 1.596209851975117999245 194.39600268492935697
2.009509145207687197399 467.93638406337544211 2.009509145207687197399 209.99571321851379935
2.529822128134725289783 517.01828942407632894 2.529822128134725289783 226.81172525757213521
3.184857364427983839050 569.76610391214592255 3.184857364427983839050 245.21407483705084474
4.009497869018204596614 626.39948358464926059 4.009497869018204596614 265.34055577314575203
5.009497869018190385759 685.10469903306659489 5.009497869018190385759 286.58681714575402566
6.009497869018190385759 736.10014807732011377 6.009497869018190385759 305.25331309171338035
7.009497869018204596614 781.39171846694250689 7.009497869018204596614 321.90136368024116109
8.009497869018190385759 822.23663529868144906 8.009497869018190385759 336.84292915594915030
9.009497869018204596614 859.48349807423039692 9.009497869018204596614 350.35324685667376343
10.009497869018190385759 893.73866961211751914 10.009497869018190385759 362.60963773412186129
11.009497869018190385759 925.45461620088167365 11.009497869018190385759 373.67513396108870438
12.009497869018204596614 954.98090206830261195 12.009497869018204596614 383.79353957301134415
13.009497869018190385759 982.59362378402704508 13.009497869018190385759 393.06943239340046148
14.009497869018204596614 1008.51868610611154509 14.009497869018204596614 401.57961308688544477
15.009497869018190385759 1032.93833418329950291 15.009497869018190385759 409.41523508895159011
16.009497869018190385759 1056.00378088446245783 16.009497869018190385759 416.65558128850716457
17.009497869018204596614 1077.84737796805234211 17.009497869018204596614 423.37450954082811450
18.009497869018190385759 1098.58369270176149257 18.009497869018190385759 429.64828342341303369
19.009497869018204596614 1118.31010697106808038 19.009497869018204596614 435.49648501167706627
20.009497869018190385759 1137.11449721190842865 20.009497869018190385759 440.94818471212607847
21.009497869018190385759 1155.06885976472722177 21.009497869018190385759 446.03035049496372721
22.009497869018204596614 1172.23480274056646522 22.009497869018204596614 450.78725346415757258
23.009497869018190385759 1188.66865025324295857 23.009497869018190385759 455.23521245202795171
24.009497869018204596614 1204.42246739118331789 24.009497869018204596614 459.42147487469901534
25.009497869018204596614 1219.54507008557288827 25.009497869018204596614 463.36805064252962438
26.009497869018190385759 1234.07942713131660639 26.009497869018190385759 467.09807871805139712
27.009497869018204596614 1248.06473365832903255 27.009497869018204596614 470.63682239083385639
28.009497869018190385759 1261.53503098338842392 28.009497869018190385759 473.99265050283520395
29.009497869018190385759 1274.52085273706438784 29.009497869018190385759 477.15150067562819913
30.009497869018190385759 1287.05053385635596896 30.009497869018190385759 480.17701356772852250
31.009497869018218807469 1299.15003025916803381 31.009497869018218807469 483.04750131325852180
32.009497869018190385759 1310.84324980340852562 32.009497869018190385759 485.77460221167001464
33.009497869018190385759 1322.15231889707615665 33.009497869018190385759 488.35428485729727299
34.009497869018218807469 1333.09851223753503291 34.009497869018218807469 490.84016312349922373
35.009497869018190385759 1343.70078362009689954 35.009497869018190385759 493.20947826924515311
36.009497869018190385759 1353.97665418433007289 36.009497869018190385759 495.49310169940270043
37.009497869018190385759 1363.94235450041355762 37.009497869018190385759 497.68897620980237662
38.009497869018218807469 1373.61334214768839956 38.009497869018218807469 499.80682866523693519
39.009497869018190385759 1383.00375931851203859 39.009497869018190385759 501.86144182240792588
40.009497869018190385759 1392.12684934486446764 40.009497869018190385759 503.84638964072468070
41.009497869018218807469 1400.99533010994923643 41.009497869018218807469 505.75999422707383246
42.009497869018190385759 1409.62084563621397137 42.009497869018190385759 507.59533515840280415
43.009497869018190385759 1418.01433964200919036 43.009497869018190385759 509.39063153418777574
