Time Pressure difference Time.1 Pressure.1 difference.1
(hr) (psi) (hr) (psi)
0.000200000000020850166 0.76185470651619225 0.000200000000020850166 0.60723774628184046
0.000399999999999067768 1.52343846197985155 0.000399999999999067768 1.59023480906056824
0.000600000000019917934 2.28479374418820314 0.000600000000019917934 2.32702973523312195
0.000799999999998135536 3.04593868875427631 0.000799999999998135536 3.07734922924267407
0.001007140329434719206 3.83404992174525461 0.001007140329434719206 3.86525469954949763
0.001267914553977789183 4.82593569860485960 0.001267914553977789183 4.86450809018905961
0.001596209851982166583 6.07420927760815044 0.001596209851982166583 6.12168361327687371
0.002009509145224797066 7.64502859694984416 0.002009509145224797066 7.70313869793149397
0.002529822128153114136 9.62156194310617963 0.002529822128153114136 9.69218734900713130
0.003184857364431081805 12.10832891920629528 0.003184857364431081805 12.19337076465856562
0.004009497869034817086 15.23663155239166578 0.004009497869034817086 15.33776962534984989
0.005047658755856332391 19.17133968076148420 0.005047658755856332391 19.28959344604333026
0.006354625877790454069 24.11935344439145723 0.006354625877790454069 24.25432501423653520
0.008000000000009777068 30.34013439506524534 0.008000000000009777068 30.48874189849901484
0.010071403294361402914 38.15877529479337937 0.010071403294361402914 38.31317761559294865
0.012679145539692626699 47.98216548317488872 0.012679145539692626699 48.12641388729795722
0.015962098519750611558 60.31889962120665416 0.015962098519750611558 60.42359818519103953
0.020095091452091651263 75.80366431011285044 0.020095091452091651263 75.81753421107700319
0.025298221281360611101 95.22690443285084427 0.025298221281360611101 95.06356039609272557
0.031848573644296607199 119.57059345162947750 0.031848573644296607199 119.08795671720058351
0.040094978690191851456 150.05086780014127612 0.040094978690191851456 149.01931955119951567
0.050476587558435426217 188.16807010338115447 0.050476587558435426217 186.22149764411753381
0.063546258777947173257 235.76428138311945304 0.063546258777947173257 232.32532321985343060
0.080000000000012505552 295.08756610445198021 0.080000000000012505552 289.25428243107484150
0.100714032943542974863 368.86070634836204363 0.100714032943542974863 359.23618223992258436
0.126791455396883634421 460.34989667029481097 0.126791455396883634421 444.78849710299084563
0.159620985197506115583 573.42537761120604500 0.159620985197506115583 548.65916990439507117
0.200950914520774404082 712.60092799526262297 0.200950914520774404082 673.69711874406755214
0.252982212813464002465 883.03215926229393062 0.252982212813464002465 822.61789931442081070
0.318485736442809752589 1090.44446637070564066 0.318485736442809752589 997.62111500314551904
0.400949786901833249431 1340.95055244392437999 0.400949786901833249431 1199.81035238003119048
0.504765875584169521062 1640.70598750513408959 0.504765875584169521062 1428.37066472904052716
0.635462587779443310865 1995.34292458614663701 0.635462587779443310865 1679.48748893297147333
0.800000000000011368684 2409.12508770993144935 0.800000000000011368684 1945.07054900585171708
1.007140329435344483500 2883.79725728924040595 1.007140329435344483500 2211.51236961175027318
1.267914553968907398485 3417.18400761538123334 1.267914553968907398485 2458.98352685822555941
1.596209851975117999245 4001.74913438140538346 1.596209851975117999245 2662.08422167655362500
2.009509145207687197399 4623.55220091323826637 2.009509145207687197399 2792.80273729400460070
2.529822128134725289783 5262.24523661041985179 2.529822128134725289783 2826.27596966889313990
3.184857364427983839050 5892.74842156730755960 3.184857364427983839050 2748.50914636992092710
4.009497869018204596614 6488.81290780462222756 4.009497869018204596614 2563.77992685305980558
5.009497869018190385759 7011.13518911751634732 5.009497869018190385759 2306.31972872640199057
6.009497869018190385759 7388.82268137321807444 6.009497869018190385759 2060.81087944186492678
7.009497869018204596614 7671.14487930447467079 7.009497869018204596614 1845.57164133839751230
8.009497869018190385759 7888.63571657167449303 8.009497869018190385759 1664.76319290207743506
9.009497869018204596614 8060.78222131448546861 9.009497869018204596614 1517.55473841945354252
10.009497869018190385759 8200.36155150692502502 10.009497869018190385759 1399.02958951005507515
11.009497869018190385759 8315.97847643238492310 11.009497869018190385759 1298.87965125542518763
